unit_id,city_id,bank_id,position_id,source_world,active_world,null_world,wrong_city_bank_id,csi_context_sha256,base_map_cluster_id,query_count,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
fixture-bank-16:2:target-a:fixture-bank-16:p0007,target-a,fixture-bank-16,target-a:fixture-bank-16:p0007,2,3,0,fixture-bank-12,c15ba6e8d03796ecc0616c786669fb26de908a451117e7c18e70c060c8851604,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:3:target-a:fixture-bank-16:p0006,target-a,fixture-bank-16,target-a:fixture-bank-16:p0006,3,2,1,fixture-bank-12,3ca243cd48a3d2061c053ce0cb3ea753d31ad490e925476e2edcc3a359c8df5e,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:3:target-a:fixture-bank-16:p0007,target-a,fixture-bank-16,target-a:fixture-bank-16:p0007,3,2,1,fixture-bank-12,282c30f187cf1cb37f43228627883c464c5548076cdf2a303c8ceb548026454f,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:0:target-b:fixture-bank-17:p0005,target-b,fixture-bank-17,target-b:fixture-bank-17:p0005,0,1,2,fixture-bank-12,090e37279fcf9463c8e9a43e13d57a28c1619c90c40ce966082940ac5e5437a5,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:0:target-b:fixture-bank-17:p0006,target-b,fixture-bank-17,target-b:fixture-bank-17:p0006,0,2,1,fixture-bank-12,f2c430e83e11c44d0a512a66aa601e2cf60b82028542a8d5024c86250c27f9d7,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:0:target-b:fixture-bank-17:p0007,target-b,fixture-bank-17,target-b:fixture-bank-17:p0007,0,2,1,fixture-bank-12,77f381963070fc018381a77821f77648e53ca565f6a28ae2084291f6456c6390,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:1:target-b:fixture-bank-17:p0005,target-b,fixture-bank-17,target-b:fixture-bank-17:p0005,1,0,3,fixture-bank-12,115b58c538b7e1ae154f7b6927cac758a9a4afe0a28856aff193f0368541b706,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:1:target-b:fixture-bank-17:p0006,target-b,fixture-bank-17,target-b:fixture-bank-17:p0006,1,3,0,fixture-bank-12,d72a93b53ebc738e92af3fa8e7781c251c0115edb87110e155f333cb543562f4,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:1:target-b:fixture-bank-17:p0007,target-b,fixture-bank-17,target-b:fixture-bank-17:p0007,1,3,0,fixture-bank-12,9e23f67e65620ee7099f813af7f8aa13b587de469490478873c299624e22a9d9,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:2:target-b:fixture-bank-17:p0005,target-b,fixture-bank-17,target-b:fixture-bank-17:p0005,2,3,0,fixture-bank-12,ea351944f83c126c8fc8137617c43091597a6b9356239985fc57375ebb8c0700,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:2:target-b:fixture-bank-17:p0006,target-b,fixture-bank-17,target-b:fixture-bank-17:p0006,2,0,3,fixture-bank-12,5fc991ba893e48a14dcb11b0d032a5ac84789d553efd64123ade9785c5d8779e,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:2:target-b:fixture-bank-17:p0007,target-b,fixture-bank-17,target-b:fixture-bank-17:p0007,2,0,3,fixture-bank-12,2d467c82e770482b4d44904b01759d638b7b10bc3a42e47f4a9c7c5261656ac4,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:3:target-b:fixture-bank-17:p0005,target-b,fixture-bank-17,target-b:fixture-bank-17:p0005,3,2,1,fixture-bank-12,92b299488e2b37375456e3d511e6b3be7867fdec956df82dfbbba40cf37d2283,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:3:target-b:fixture-bank-17:p0006,target-b,fixture-bank-17,target-b:fixture-bank-17:p0006,3,1,2,fixture-bank-12,50b06a79e7dc28938e677c3144b1b48558b680cb880b73d0feea33a12d1853b0,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-17:3:target-b:fixture-bank-17:p0007,target-b,fixture-bank-17,target-b:fixture-bank-17:p0007,3,1,2,fixture-bank-12,847d9e4d7cd6e3549cbd5e2919e0876f35d2d53984599f389cd95b94a0fd39c2,fixture-base-17,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
